,userId,movieId,rating,timestamp,title,genres
,1002,6383,4,2021-04-14 16:25,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
,1002,46335,4.5,2021-04-14 16:26,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
,1002,67923,4,2021-04-14 16:26,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
,1002,86644,4,2021-04-14 16:26,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
,1002,102716,5,2021-04-14 16:26,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
,1002,115149,4,2021-04-14 16:26,John Wick (2014),Action|Thriller
,1002,168248,5,2021-04-14 11:25,John Wick: Chapter Two (2017),Action|Crime|Thriller
,1002,162322,4,2021-04-14 16:26,Mechanic: Resurrection (2016),Action|Crime|Thriller
,1002,166461,4,2021-04-14 16:26,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy
,1002,177765,4.5,2021-04-14 16:26,Coco (2017),Adventure|Animation|Children
,1002,53972,4,2021-04-14 16:26,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
,1002,100498,3.5,2021-04-14 16:26,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
,1002,187479,3,2021-04-14 16:25,Steel Rain (2017),Action|Drama
,1002,189897,3,2021-04-14 16:26,Martian Land (2015),Action|Adventure|Horror|Sci-Fi
,1002,68358,3,2021-04-14 16:26,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
,1002,102445,3.5,2021-04-14 16:26,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
,1002,135569,3,2021-04-14 16:26,Star Trek Beyond (2016),Action|Adventure|Sci-Fi
,1002,53996,3.5,2021-04-14 16:26,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
,1002,69526,3,2021-04-14 11:25,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
,1002,87520,2.5,2021-04-14 16:26,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
,1002,112370,2.5,2021-04-12 22:51,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
,1002,174585,3,2021-04-12 22:51,Transformers: The Last Knight (2017),Action|Adventure|Sci-Fi|Thriller
,1002,122904,2.5,2021-04-12 22:51,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
,1002,187593,2,2021-04-12 22:50,Deadpool 2 (2018),Action|Comedy|Sci-Fi
,1002,168254,2,2021-04-12 22:50,Kong: Skull Island (2017),Action|Adventure|Fantasy
,1002,141688,2,2021-04-13 22:45,Legend (2015),Crime|Thriller
,1002,,,,,
,1002,,,,,
,1002,,,,,
,1002,,,,,
,1002,,,,,
,1002,,,,,
,1002,,,,,
,1002,,,,,
,,,,,,
,,,,,,
,1003,27773,5,2021-04-14 16:26,Old Boy (2003),Mystery|Thriller
,1003,97938,5,2021-04-14 16:26,Life of Pi (2012),Adventure|Drama|IMAX
,1003,112552,5,2021-04-14 16:26,Whiplash (2014),Drama
,1003,296,5,2021-04-14 16:25,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
,1003,148626,5,2021-04-14 16:26,"Big Short, The (2015)",Drama
,1003,172591,5,2021-04-14 16:26,The Godfather Trilogy: 1972-1990 (1992),(no genres listed)
,1003,156944,5,2021-04-14 16:26,Land of Mine (2015),War
,1003,318,5,2021-04-14 16:25,"Shawshank Redemption, The (1994)",Crime|Drama
,1003,111,4.5,2021-04-14 16:26,Taxi Driver (1976),Crime|Drama|Thriller
,1003,1682,4.5,2021-04-14 16:26,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
,1003,4896,4.5,2021-04-14 16:26,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
,1003,5816,4,2021-04-14 16:26,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
,1003,8368,2,2021-04-14 16:26,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
,1003,3535,4.5,2021-04-14 16:26,American Psycho (2000),Crime|Horror|Mystery|Thriller
,1003,2329,4.5,2021-04-14 16:27,American History X (1998),Crime|Drama
,1003,55765,4.5,2021-04-14 16:27,American Gangster (2007),Crime|Drama|Thriller
,1003,1089,4.5,2021-04-14 16:27,Reservoir Dogs (1992),Crime|Mystery|Thriller
,1003,99114,4.5,2021-04-14 16:27,Django Unchained (2012),Action|Drama|Western
,1003,16,4.5,2021-04-14 16:27,Casino (1995),Crime|Drama
,1003,1213,4.5,2021-04-14 16:27,Goodfellas (1990),Crime|Drama
,1003,112183,4.5,2021-04-14 16:27,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
,1003,68157,4.5,2021-04-14 16:31,Inglourious Basterds (2009),Action|Drama|War
,1003,31696,4,2021-04-14 16:31,Constantine (2005),Action|Fantasy|Horror|Thriller
,1003,162414,4,2021-04-14 16:31,Moonlight,Drama
,1003,364,4,2021-04-14 16:31,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
,1003,2571,4,2021-04-14 16:31,"Matrix, The (1999)",Action|Sci-Fi|Thriller
,1003,1214,4,2021-04-14 16:31,Alien (1979),Horror|Sci-Fi
,1003,51540,4,2021-04-14 16:31,Zodiac (2007),Crime|Drama|Thriller
,1003,109374,4,2021-04-14 16:31,"Grand Budapest Hotel, The (2014)",Comedy|Drama
,1003,7147,4,2021-04-14 17:01,Big Fish (2003),Drama|Fantasy|Romance
,1003,74458,4,2021-04-14 16:31,Shutter Island (2010),Drama|Mystery|Thriller
,1003,177765,4,2021-04-14 16:31,Coco (2017),Adventure|Animation|Children
,1003,1270,4,2021-04-14 17:01,Back to the Future (1985),Adventure|Comedy|Sci-Fi
,1003,122904,4,2021-04-14 17:01,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
,1003,119145,4,2021-04-14 17:01,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
,1003,59315,4,2021-04-14 17:01,Iron Man (2008),Action|Adventure|Sci-Fi
,1003,55820,4,2021-04-14 17:01,No Country for Old Men (2007),Crime|Drama
,1003,152081,4,2021-04-14 17:01,Zootopia (2016),Action|Adventure|Animation|Children|Comedy
,1003,168248,4,2021-04-14 17:01,John Wick: Chapter Two (2017),Action|Crime|Thriller
,1003,2194,4,2021-04-14 17:01,"Untouchables, The (1987)",Action|Crime|Drama
,1003,2997,3.5,2021-04-14 17:01,Being John Malkovich (1999),Comedy|Drama|Fantasy
,1003,90430,3.5,2021-04-14 17:01,Carnage (2011),Comedy|Drama
,1003,122470,3.5,2021-04-14 17:01,Inside Out (2011),Crime|Drama
,1003,2011,3.5,2021-04-14 17:01,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
,1003,1,3.5,2021-04-14 17:01,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
,1003,80463,3.5,2021-04-14 17:01,"Social Network, The (2010)",Drama
,1003,110102,3.5,2021-04-14 17:01,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
,1003,4262,3.5,2021-04-14 17:01,Scarface (1983),Action|Crime|Drama
,1003,7361,3.5,2021-04-14 17:01,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
,1003,33794,3.5,2021-04-14 17:01,Batman Begins (2005),Action|Crime|IMAX
,1003,50,3.5,2021-04-14 17:01,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
,1003,55908,3.5,2021-04-14 17:01,"Man from Earth, The (2007)",Drama|Sci-Fi
,1003,88140,3.5,2021-04-14 17:01,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
,1003,122922,3.5,2021-04-14 17:01,Doctor Strange (2016),Action|Adventure|Sci-Fi
,1003,164314,3.5,2021-04-14 17:01,Catch Me If You Can (1989),Action|Comedy|Drama
,1003,2594,3,2021-04-14 17:01,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
,1003,81845,3,2021-04-14 17:01,"King's Speech, The (2010)",Drama
,1003,1092,3,2021-04-14 17:01,Basic Instinct (1992),Crime|Mystery|Thriller
,1003,1573,3,2021-04-14 17:01,Face/Off (1997),Action|Crime|Drama|Thriller
,1003,103439,3,2021-04-14 17:01,"Thieves, The (Dodookdeul) (2012)",Action|Crime
,1003,44191,3,2021-04-14 17:01,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
,1003,102125,3,2021-04-14 17:03,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
,1003,77561,3,2021-04-14 17:03,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
,1003,122900,3,2021-04-14 17:03,Ant-Man (2015),Action|Adventure|Sci-Fi
,1003,44199,3,2021-04-14 17:03,Inside Man (2006),Crime|Drama|Thriller
,1003,133771,3,2021-04-14 17:03,The Lobster (2015),Comedy|Romance|Sci-Fi
,1003,144482,3,2021-04-14 17:03,Circle (2015),Drama|Horror|Sci-Fi
,1003,111622,3,2021-04-14 17:03,Begin Again (2013),Comedy|Romance
,1003,1274,3,2021-04-14 17:06,Akira (1988),Action|Adventure|Animation|Sci-Fi
,1003,92420,3,2021-04-14 17:06,Chronicle (2012),Action|Sci-Fi|Thriller
,1003,1265,2.5,2021-04-14 17:06,Groundhog Day (1993),Comedy|Fantasy|Romance
,1003,89745,2.5,2021-04-14 17:06,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
,1003,122892,2.5,2021-04-14 17:06,Avengers: Age of Ultron (2015),
,1003,32587,2.5,2021-04-14 17:06,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
,1003,492,2.5,2021-04-14 17:06,Manhattan Murder Mystery (1993),Comedy|Mystery
,1003,48997,2.5,2021-04-14 17:06,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
,1003,46972,2.5,2021-04-14 17:06,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
,1003,94777,2.5,2021-04-14 17:12,Men in Black III (M.III.B.) (M.I.B.쨀) (2012),Action|Comedy|Sci-Fi|IMAX
,1003,168254,2.5,2021-04-14 17:12,Kong: Skull Island (2017),Action|Adventure|Fantasy
,1003,88125,2.5,2021-04-14 17:12,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
,1003,2167,2.5,2021-04-14 17:12,Blade (1998),Action|Horror|Thriller
,1003,86332,2,2021-04-14 17:12,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
,1003,5459,2,2021-04-14 17:12,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
,1003,179401,2,2021-04-14 17:14,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
,1003,176101,2,2021-04-14 17:12,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy
,1003,54001,2,2021-04-14 17:14,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
,1003,135143,2,2021-04-14 17:14,Fantastic Beasts and Where to Find Them (2016),Fantasy
,1003,135536,1,2021-04-14 17:14,Suicide Squad (2016),Action|Crime|Sci-Fi
